id,attributes,currency,price,product_id,store_id
503,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.12, ""estimated_cost_price"": 1115.62}",INR,1250,143,12
504,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.79, ""estimated_cost_price"": 1035.54}",INR,1217,144,8
505,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.88, ""estimated_cost_price"": 789.16}",INR,858,144,1
506,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.65, ""estimated_cost_price"": 960.42}",INR,1178,144,11
507,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.7, ""estimated_cost_price"": 1015.95}",INR,1164,144,42
508,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.73, ""estimated_cost_price"": 1006.85}",INR,1244,144,31
509,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.85, ""estimated_cost_price"": 451.23}",INR,506,145,9
510,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.38, ""estimated_cost_price"": 570.23}",INR,722,145,1
511,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.98, ""estimated_cost_price"": 701.29}",INR,842,146,55
512,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.53, ""estimated_cost_price"": 793.49}",INR,887,146,2
513,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.0, ""estimated_cost_price"": 706.0}",INR,876,146,14
514,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.81, ""estimated_cost_price"": 1253.26}",INR,1587,147,6
515,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.41, ""estimated_cost_price"": 1209.06}",INR,1309,147,20
516,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.27, ""estimated_cost_price"": 1273.15}",INR,1498,147,50
517,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.43, ""estimated_cost_price"": 594.32}",INR,649,148,10
518,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.09, ""estimated_cost_price"": 797.35}",INR,996,148,48
519,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.2, ""estimated_cost_price"": 709.71}",INR,782,148,45
520,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.49, ""estimated_cost_price"": 1265.77}",INR,1439,149,13
521,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.8, ""estimated_cost_price"": 937.62}",INR,1104,149,19
522,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.82, ""estimated_cost_price"": 1171.02}",INR,1288,149,37
523,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.44, ""estimated_cost_price"": 735.34}",INR,813,150,27
524,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.02, ""estimated_cost_price"": 766.54}",INR,875,150,55
525,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.48, ""estimated_cost_price"": 663.31}",INR,746,150,32
526,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.65, ""estimated_cost_price"": 778.87}",INR,873,150,48
527,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.39, ""estimated_cost_price"": 701.1}",INR,769,150,38
528,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.2, ""estimated_cost_price"": 692.11}",INR,841,151,28
529,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.61, ""estimated_cost_price"": 733.85}",INR,910,151,37
530,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.21, ""estimated_cost_price"": 1140.59}",INR,1455,152,31
531,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.23, ""estimated_cost_price"": 1483.91}",INR,1827,152,8
532,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.19, ""estimated_cost_price"": 1409.5}",INR,1570,152,32
533,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.57, ""estimated_cost_price"": 1316.44}",INR,1532,152,40
534,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.26, ""estimated_cost_price"": 979.45}",INR,1250,152,42
535,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.22, ""estimated_cost_price"": 767.2}",INR,901,153,33
536,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.77, ""estimated_cost_price"": 870.7}",INR,1013,153,15
537,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.74, ""estimated_cost_price"": 572.84}",INR,672,153,38
538,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.17, ""estimated_cost_price"": 909.58}",INR,1013,154,27
539,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.88, ""estimated_cost_price"": 1344.7}",INR,1643,154,54
540,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.95, ""estimated_cost_price"": 1209.13}",INR,1493,154,44
541,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.28, ""estimated_cost_price"": 1061.17}",INR,1336,154,42
542,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.86, ""estimated_cost_price"": 1041.34}",INR,1318,154,48
543,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.25, ""estimated_cost_price"": 590.77}",INR,671,155,13
544,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.15, ""estimated_cost_price"": 592.29}",INR,670,155,11
545,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.69, ""estimated_cost_price"": 615.69}",INR,666,155,39
546,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.56, ""estimated_cost_price"": 729.48}",INR,853,156,36
547,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.74, ""estimated_cost_price"": 728.86}",INR,930,156,4
548,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.21, ""estimated_cost_price"": 752.68}",INR,905,156,2
549,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.43, ""estimated_cost_price"": 625.23}",INR,775,157,52
550,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.36, ""estimated_cost_price"": 583.74}",INR,706,157,5
551,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.59, ""estimated_cost_price"": 3832.07}",INR,4586,158,8
552,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.07, ""estimated_cost_price"": 2902.04}",INR,3690,158,36
553,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.61, ""estimated_cost_price"": 3756.13}",INR,4262,158,15
554,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.14, ""estimated_cost_price"": 1355.26}",INR,1516,159,10
555,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.47, ""estimated_cost_price"": 1393.83}",INR,1705,159,55
556,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.73, ""estimated_cost_price"": 1142.56}",INR,1241,159,45
557,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.4, ""estimated_cost_price"": 1188.56}",INR,1431,159,33
558,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.23, ""estimated_cost_price"": 625.58}",INR,722,160,53
559,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.66, ""estimated_cost_price"": 581.08}",INR,686,160,36
560,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.25, ""estimated_cost_price"": 4342.29}",INR,4698,161,14
561,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.56, ""estimated_cost_price"": 3896.7}",INR,4775,161,24
562,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.1, ""estimated_cost_price"": 309.38}",INR,369,162,49
563,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.06, ""estimated_cost_price"": 298.36}",INR,325,162,33
564,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.82, ""estimated_cost_price"": 245.55}",INR,272,162,32
565,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.72, ""estimated_cost_price"": 235.51}",INR,285,162,47
566,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.12, ""estimated_cost_price"": 282.29}",INR,329,162,7
567,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.38, ""estimated_cost_price"": 4844.06}",INR,6081,163,54
568,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.85, ""estimated_cost_price"": 4767.11}",INR,5256,163,52
569,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.92, ""estimated_cost_price"": 4560.58}",INR,5573,163,31
570,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.83, ""estimated_cost_price"": 171.65}",INR,217,164,24
571,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.51, ""estimated_cost_price"": 230.72}",INR,279,164,41
572,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.57, ""estimated_cost_price"": 224.88}",INR,280,164,43
573,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.87, ""estimated_cost_price"": 183.59}",INR,218,164,16
574,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.15, ""estimated_cost_price"": 172.99}",INR,196,164,10
575,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.88, ""estimated_cost_price"": 3606.58}",INR,4226,165,10
576,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.01, ""estimated_cost_price"": 3788.17}",INR,4508,165,50
577,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.4, ""estimated_cost_price"": 3886.62}",INR,4464,165,1
578,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.72, ""estimated_cost_price"": 3717.38}",INR,4452,165,46
579,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.83, ""estimated_cost_price"": 2942.09}",INR,3339,165,52
580,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.94, ""estimated_cost_price"": 711.15}",INR,786,166,37
581,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.48, ""estimated_cost_price"": 675.2}",INR,807,166,4
582,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.15, ""estimated_cost_price"": 493.69}",INR,596,166,41
583,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.81, ""estimated_cost_price"": 3912.95}",INR,4613,167,23
584,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.97, ""estimated_cost_price"": 4075.36}",INR,4591,167,1
585,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.12, ""estimated_cost_price"": 4734.09}",INR,5390,167,53
586,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.8, ""estimated_cost_price"": 4691.45}",INR,5683,167,18
587,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.9, ""estimated_cost_price"": 368.36}",INR,420,168,52
588,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.91, ""estimated_cost_price"": 343.14}",INR,384,168,51
589,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.49, ""estimated_cost_price"": 403.06}",INR,490,168,42
590,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.56, ""estimated_cost_price"": 446.52}",INR,497,168,26
591,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.8, ""estimated_cost_price"": 3108.37}",INR,3842,169,14
592,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.99, ""estimated_cost_price"": 2808.12}",INR,3561,169,6
593,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.08, ""estimated_cost_price"": 2899.91}",INR,3550,169,33
594,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.25, ""estimated_cost_price"": 2290.23}",INR,2772,169,36
595,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.09, ""estimated_cost_price"": 3251.2}",INR,3649,170,16
596,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.98, ""estimated_cost_price"": 4267.86}",INR,5432,170,54
597,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.49, ""estimated_cost_price"": 3242.56}",INR,4138,170,50
598,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.44, ""estimated_cost_price"": 3321.21}",INR,3667,170,20
599,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.5, ""estimated_cost_price"": 179.58}",INR,207,171,8
600,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.45, ""estimated_cost_price"": 184.73}",INR,229,171,4
601,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.76, ""estimated_cost_price"": 143.59}",INR,156,171,49
602,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.75, ""estimated_cost_price"": 144.7}",INR,181,171,42
603,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.81, ""estimated_cost_price"": 1035.17}",INR,1225,172,23
604,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.06, ""estimated_cost_price"": 1084.93}",INR,1217,172,20
605,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.02, ""estimated_cost_price"": 1233.02}",INR,1452,172,19
606,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.3, ""estimated_cost_price"": 222.65}",INR,276,173,34
607,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.85, ""estimated_cost_price"": 196.89}",INR,226,173,38
608,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.66, ""estimated_cost_price"": 185.08}",INR,216,173,13
609,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.88, ""estimated_cost_price"": 210.82}",INR,231,173,53
610,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.59, ""estimated_cost_price"": 676.43}",INR,764,174,28
611,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.23, ""estimated_cost_price"": 1005.51}",INR,1285,174,9
612,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.77, ""estimated_cost_price"": 615.82}",INR,668,175,44
613,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.67, ""estimated_cost_price"": 657.26}",INR,731,175,34
614,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.84, ""estimated_cost_price"": 750.36}",INR,870,175,26
615,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.67, ""estimated_cost_price"": 704.91}",INR,878,175,38
616,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.43, ""estimated_cost_price"": 1760.32}",INR,2090,176,53
617,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.53, ""estimated_cost_price"": 1357.18}",INR,1719,176,11
618,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.64, ""estimated_cost_price"": 1355.29}",INR,1600,176,10
619,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.37, ""estimated_cost_price"": 1424.91}",INR,1813,176,33
620,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.63, ""estimated_cost_price"": 1669.13}",INR,1955,176,9
621,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.9, ""estimated_cost_price"": 706.84}",INR,777,177,36
622,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.06, ""estimated_cost_price"": 653.56}",INR,809,177,24
623,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.27, ""estimated_cost_price"": 709.92}",INR,785,177,8
624,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.85, ""estimated_cost_price"": 581.82}",INR,688,178,8
625,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.24, ""estimated_cost_price"": 519.23}",INR,647,178,24
626,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.06, ""estimated_cost_price"": 518.49}",INR,571,178,20
627,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.41, ""estimated_cost_price"": 811.92}",INR,965,179,51
628,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.03, ""estimated_cost_price"": 887.59}",INR,1093,179,38
629,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.86, ""estimated_cost_price"": 1003.93}",INR,1233,179,27
630,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.0, ""estimated_cost_price"": 2480.69}",INR,2742,180,1
631,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.1, ""estimated_cost_price"": 2378.95}",INR,2828,180,8
632,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.9, ""estimated_cost_price"": 2883.88}",INR,3117,180,36
633,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.39, ""estimated_cost_price"": 2995.75}",INR,3689,180,23
634,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.2, ""estimated_cost_price"": 2323.02}",INR,2726,180,5
635,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.44, ""estimated_cost_price"": 980.23}",INR,1244,181,49
636,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.72, ""estimated_cost_price"": 884.71}",INR,980,181,9
637,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.86, ""estimated_cost_price"": 928.95}",INR,1187,181,33
638,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.99, ""estimated_cost_price"": 3663.32}",INR,4368,182,25
639,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.67, ""estimated_cost_price"": 4025.67}",INR,4994,182,15
640,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.97, ""estimated_cost_price"": 3776.12}",INR,4601,182,26
641,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.9, ""estimated_cost_price"": 4738.63}",INR,5734,182,22
642,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.19, ""estimated_cost_price"": 3943.58}",INR,4575,182,35
643,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.01, ""estimated_cost_price"": 482.04}",INR,589,183,36
644,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.8, ""estimated_cost_price"": 611.04}",INR,731,183,42
645,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.81, ""estimated_cost_price"": 584.4}",INR,736,183,8
646,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.89, ""estimated_cost_price"": 485.19}",INR,594,183,6
647,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.72, ""estimated_cost_price"": 8300.3}",INR,10066,184,2
648,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.91, ""estimated_cost_price"": 7874.3}",INR,10050,184,18
649,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.08, ""estimated_cost_price"": 8024.57}",INR,9714,184,51
650,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.43, ""estimated_cost_price"": 2130.67}",INR,2390,185,32
651,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.75, ""estimated_cost_price"": 3013.84}",INR,3448,185,2
652,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.66, ""estimated_cost_price"": 133.92}",INR,158,186,34
653,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.54, ""estimated_cost_price"": 112.41}",INR,133,186,21
654,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.36, ""estimated_cost_price"": 2498.19}",INR,3007,187,35
655,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.84, ""estimated_cost_price"": 2568.41}",INR,2801,187,11
656,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.11, ""estimated_cost_price"": 792.15}",INR,929,188,10
657,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.46, ""estimated_cost_price"": 1056.35}",INR,1348,188,20
658,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.3, ""estimated_cost_price"": 7563.65}",INR,8986,189,12
659,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.19, ""estimated_cost_price"": 7913.63}",INR,9468,189,2
660,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.84, ""estimated_cost_price"": 6752.26}",INR,7575,189,46
661,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.31, ""estimated_cost_price"": 7610.61}",INR,8595,189,4
662,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.56, ""estimated_cost_price"": 2370.32}",INR,2916,190,53
663,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.02, ""estimated_cost_price"": 2661.89}",INR,3345,190,8
664,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.19, ""estimated_cost_price"": 2938.3}",INR,3201,190,4
665,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.89, ""estimated_cost_price"": 2745.65}",INR,3243,190,13
666,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.45, ""estimated_cost_price"": 2750.95}",INR,3119,190,16
667,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.94, ""estimated_cost_price"": 4683.92}",INR,5166,191,2
668,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.33, ""estimated_cost_price"": 3803.58}",INR,4845,191,27
669,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.48, ""estimated_cost_price"": 4173.86}",INR,4667,191,41
670,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.86, ""estimated_cost_price"": 3505.37}",INR,4355,191,15
